year,month,spec,la2,lo2,pods,bat1,chlor0103,chlor0104,chlor0105,chlor0106,chlor0107,chlor0108,mlotst0103,mlotst0104,mlotst0105,mlotst0106,mlotst0107,mlotst0108,sst0103,sst0104,sst0105,sst0106,sst0107,sst0108
"2001","7",mn,66.1850000000,-13.8070000000,"1",-178.0000000000,0.1954826415,0.2368776053,0.3460138738,1.0874718428,0.4613643885,0.5152978897,135.3495941200,105.2888641400,15.5644407270,12.9703674320,10.8340711590,11.9022188190,275.3936157200,275.0575256300,276.1763610800,277.4376525900,280.8045959500,281.4312744100
"2001","7",mn,66.1880000000,-13.8100000000,"2",-178.0000000000,0.1954826415,0.2368776053,0.3460138738,1.0874718428,0.4613643885,0.5152978897,135.3495941200,105.2888641400,15.5644407270,12.9703674320,10.8340711590,11.9022188190,275.3457641600,275.0481567400,276.2041626000,277.4184570300,280.8575439500,281.4833068800
"2001","7",mn,66.4560000000,-13.7910000000,"2",-188.0000000000,0.3284211755,0.2687864602,0.7119097114,1.0629278421,0.4351318181,0.5697695613,195.9288330100,140.2325592000,19.0740699770,15.4118480680,11.4444417950,14.1911077500,275.3381347700,275.0083923300,276.1065979000,277.3534545900,281.0733642600,281.4105224600
"2001","7",mn,66.4610000000,-13.7560000000,"2",-205.0000000000,0.2926752269,0.2761737704,0.7291616201,1.1427695751,0.4246981442,0.5834645033,167.8518066400,123.9051513700,18.9214763640,14.6488857270,11.4444417950,13.2755517960,275.3381347700,275.0083923300,276.1065979000,277.3534545900,281.0733642600,281.4105224600
"2001","7",mn,66.5300000000,-13.5800000000,"1",-218.0000000000,0.2969793677,0.2781599760,0.8801923990,0.9392849207,0.4645395279,0.6274403334,193.1821746800,137.7910766600,19.8370323180,15.5644407270,11.4444417950,14.6488857270,275.4010925300,275.0312805200,275.9916992200,277.2751464800,280.9423522900,281.3208618200
"2001","7",mn,66.5680000000,-13.4650000000,"2",-227.0000000000,0.2897902429,0.2817388773,0.9408385754,0.9421585202,0.4427281618,0.5874548554,170.1407012900,127.4147796600,20.1422176360,15.2592554090,11.4444417950,14.3437004090,275.4421386700,275.0036010700,275.9678039600,277.2141113300,280.8518676800,281.2163391100
"2001","7",mn,66.5730000000,-13.4440000000,"2",-219.0000000000,0.2827866972,0.2831412852,1.0462007523,0.9676095247,0.4480760098,0.5815309286,183.4162445100,131.8399658200,20.4474029540,15.8696260450,11.5970344540,15.1066627500,275.4421386700,275.0036010700,275.9678039600,277.2141113300,280.8518676800,281.2163391100
"2001","7",mn,66.5730000000,-13.4440000000,"1",-219.0000000000,0.2827866972,0.2831412852,1.0462007523,0.9676095247,0.4480760098,0.5815309286,183.4162445100,131.8399658200,20.4474029540,15.8696260450,11.5970344540,15.1066627500,275.4421386700,275.0036010700,275.9678039600,277.2141113300,280.8518676800,281.2163391100
"2001","7",mn,66.5750000000,-13.4370000000,"1",-216.0000000000,0.2827866972,0.2831412852,1.0462007523,0.9676095247,0.4480760098,0.5815309286,183.4162445100,131.8399658200,20.4474029540,15.8696260450,11.5970344540,15.1066627500,275.4421386700,275.0036010700,275.9678039600,277.2141113300,280.8518676800,281.2163391100
"2001","7",mn,66.5760000000,-13.4340000000,"1",-214.0000000000,0.2827866972,0.2831412852,1.0462007523,0.9676095247,0.4480760098,0.5815309286,183.4162445100,131.8399658200,20.4474029540,15.8696260450,11.5970344540,15.1066627500,275.4421386700,275.0036010700,275.9678039600,277.2141113300,280.8518676800,281.2163391100
"2001","7",mn,66.5830000000,-13.4150000000,"2",-212.0000000000,0.2827866972,0.2831412852,1.0462007523,0.9676095247,0.4480760098,0.5815309286,183.4162445100,131.8399658200,20.4474029540,15.8696260450,11.5970344540,15.1066627500,275.4421386700,275.0036010700,275.9678039600,277.2141113300,280.8518676800,281.2163391100
"2001","7",mn,66.5900000000,-13.3930000000,"1",-210.0000000000,0.2827866972,0.2831412852,1.0462007523,0.9676095247,0.4480760098,0.5815309286,183.4162445100,131.8399658200,20.4474029540,15.8696260450,11.5970344540,15.1066627500,275.4421386700,275.0036010700,275.9678039600,277.2141113300,280.8518676800,281.2163391100
"2001","7",mn,66.5940000000,-13.3810000000,"1",-208.0000000000,0.2827866972,0.2831412852,1.0462007523,0.9676095247,0.4480760098,0.5815309286,183.4162445100,131.8399658200,20.4474029540,15.8696260450,11.5970344540,15.1066627500,275.4604492200,274.9913330100,275.9775390600,277.2060852100,280.8327636700,281.1545410200
"2001","7",mn,66.6010000000,-13.3630000000,"2",-212.0000000000,0.2783377469,0.2797967494,1.0330063105,1.0154895782,0.4504153431,0.5644597411,195.3184661900,139.1644134500,20.9051799770,16.3274040220,11.7496271130,15.7170333860,275.4604492200,274.9913330100,275.9775390600,277.2060852100,280.8327636700,281.1545410200
"2001","7",mn,66.6010000000,-13.3620000000,"1",-212.0000000000,0.2783377469,0.2797967494,1.0330063105,1.0154895782,0.4504153431,0.5644597411,195.3184661900,139.1644134500,20.9051799770,16.3274040220,11.7496271130,15.7170333860,275.4604492200,274.9913330100,275.9775390600,277.2060852100,280.8327636700,281.1545410200
"2001","7",mn,66.6120000000,-13.3310000000,"2",-214.0000000000,0.2783377469,0.2797967494,1.0330063105,1.0154895782,0.4504153431,0.5644597411,195.3184661900,139.1644134500,20.9051799770,16.3274040220,11.7496271130,15.7170333860,275.4029541000,275.0238342300,276.0084533700,277.1706237800,280.8084411600,281.1566772500
"2001","7",mn,66.6190000000,-13.3090000000,"2",-211.0000000000,0.2783377469,0.2797967494,1.0330063105,1.0154895782,0.4504153431,0.5644597411,195.3184661900,139.1644134500,20.9051799770,16.3274040220,11.7496271130,15.7170333860,275.4029541000,275.0238342300,276.0084533700,277.1706237800,280.8084411600,281.1566772500
"2001","7",mn,66.6300000000,-13.2790000000,"2",-205.0000000000,0.2793378532,0.2836100757,0.8891648650,1.0642765760,0.4912168682,0.5502139926,178.5332946800,130.9244079600,21.6681423190,15.8696260450,11.5970344540,14.8014774320,275.3846740700,275.0101013200,276.0340881300,277.1488037100,280.7817077600,281.0845336900
"2001","7",mn,66.6390000000,-13.2490000000,"1",-193.0000000000,0.2793378532,0.2836100757,0.8891648650,1.0642765760,0.4912168682,0.5502139926,178.5332946800,130.9244079600,21.6681423190,15.8696260450,11.5970344540,14.8014774320,275.3846740700,275.0101013200,276.0340881300,277.1488037100,280.7817077600,281.0845336900
"2001","7",mn,66.6650000000,-13.1730000000,"1",-198.0000000000,0.2780334950,0.2807623148,0.9157044292,1.0038648844,0.5256679058,0.5444741249,181.7377319300,128.0251464800,20.9051799770,15.7170333860,11.5970344540,14.6488857270,275.3496704100,274.9858398400,276.0552673300,277.1260070800,280.7643127400,281.0091552700
"2001","7",mn,66.6650000000,-13.1730000000,"1",-198.0000000000,0.2780334950,0.2807623148,0.9157044292,1.0038648844,0.5256679058,0.5444741249,181.7377319300,128.0251464800,20.9051799770,15.7170333860,11.5970344540,14.6488857270,275.3496704100,274.9858398400,276.0552673300,277.1260070800,280.7643127400,281.0091552700
"2001","7",mn,66.6670000000,-13.1670000000,"1",-199.0000000000,0.2780334950,0.2807623148,0.9157044292,1.0038648844,0.5256679058,0.5444741249,181.7377319300,128.0251464800,20.9051799770,15.7170333860,11.5970344540,14.6488857270,275.3496704100,274.9858398400,276.0552673300,277.1260070800,280.7643127400,281.0091552700
"2001","7",mn,66.6750000000,-13.1430000000,"2",-200.0000000000,0.2780334950,0.2807623148,0.9157044292,1.0038648844,0.5256679058,0.5444741249,181.7377319300,128.0251464800,20.9051799770,15.7170333860,11.5970344540,14.6488857270,275.3496704100,274.9858398400,276.0552673300,277.1260070800,280.7643127400,281.0091552700
"2001","7",mn,66.6950000000,-13.0850000000,"1",-207.0000000000,0.2746255994,0.2731595635,0.8555752039,0.9925204516,0.5379924178,0.5811657310,181.1273651100,124.0577468900,20.1422176360,15.4118480680,11.4444417950,14.6488857270,275.0465087900,274.9417419400,276.0360717800,277.0812072800,280.7782897900,280.8399658200
"2001","7",mn,66.7040000000,-13.0580000000,"1",-201.0000000000,0.2746255994,0.2731595635,0.8555752039,0.9925204516,0.5379924178,0.5811657310,181.1273651100,124.0577468900,20.1422176360,15.4118480680,11.4444417950,14.6488857270,275.0028076200,274.8780822800,275.9985046400,277.0517883300,280.7577514600,280.7540283200
"2001","7",mn,66.7150000000,-13.0250000000,"1",-211.0000000000,0.2798521817,0.2701493502,0.9521692395,0.9559445977,0.4809583426,0.5910792947,166.7836608900,118.1066360500,19.6844387050,14.9540700910,11.2918491360,14.0385150910,275.0028076200,274.8780822800,275.9985046400,277.0517883300,280.7577514600,280.7540283200
"2001","7",mn,66.7600000000,-12.8900000000,"5",-698.0000000000,0.2786253393,0.2694228888,0.9860707521,1.0304335356,0.4448035955,0.5866943598,154.8814392100,112.6133041400,19.2266616820,14.9540700910,11.2918491360,14.3437004090,274.9496154800,274.7396240200,275.8733215300,276.9838562000,280.6801147500,280.6154785200
"2001","7",mn,66.8100000000,-12.7400000000,"2",-1280.0000000000,0.2568848729,0.2811896205,0.8386430740,1.0687178373,0.4226689339,0.5072724223,105.5940475500,97.5066452030,17.7007370000,14.3437004090,11.1392564770,14.1911077500,274.7743530300,274.4866027800,275.5619506800,276.9075012200,280.5341186500,280.3332824700
"2001","7",mn,66.8150000000,-12.7260000000,"1",-1289.0000000000,0.2568848729,0.2811896205,0.8386430740,1.0687178373,0.4226689339,0.5072724223,105.5940475500,97.5066452030,17.7007370000,14.3437004090,11.1392564770,14.1911077500,274.7743530300,274.4866027800,275.5619506800,276.9075012200,280.5341186500,280.3332824700
"2001","7",mn,66.9050000000,-12.8970000000,"1",-1378.0000000000,0.2584895492,0.2894758582,0.8849462271,0.7763210535,0.3987438083,0.5511743426,99.6429367070,91.0977554320,17.8533287050,14.4962930680,11.1392564770,14.0385150910,274.5519104000,274.3158569300,275.5078430200,276.8727722200,280.4943237300,280.2124633800
"2001","7",mn,66.9320000000,-12.9920000000,"1",-1412.0000000000,0.2567160130,0.2810718119,0.9955784082,0.7548879981,0.4059427977,0.6081787944,110.0192337000,96.5910873410,18.3111057280,14.9540700910,11.2918491360,14.1911077500,274.5779113800,274.3876037600,275.6070251500,276.8962707500,280.5595397900,280.3078613300
"2001","7",mn,66.9180000000,-13.0680000000,"1",-1365.0000000000,0.2557581663,0.2771202326,1.0690377951,0.7172115445,0.4185168743,0.6443195939,120.7007141100,102.9999771100,18.9214763640,15.4118480680,11.2918491360,14.3437004090,274.6129455600,274.4716186500,275.7024231000,276.9253845200,280.6089782700,280.4194335900
"2001","7",mn,66.9120000000,-13.1520000000,"1",-1225.0000000000,0.2563546300,0.2750293016,1.1379958391,0.6848973632,0.4199127853,0.6458453536,131.9925537100,108.9510803200,19.9896240230,15.7170333860,11.4444417950,14.4962930680,274.6575622600,274.5631408700,275.7859497100,276.9654235800,280.6556701700,280.5368957500
"2001","7",mn,66.9150000000,-13.2170000000,"1",-968.0000000000,0.2578576207,0.2714696825,1.1514866352,0.6738470793,0.4228857756,0.6538963914,143.5895996100,114.5970077500,20.5999946590,16.0222187040,11.4444417950,14.4962930680,274.6575622600,274.5631408700,275.7859497100,276.9654235800,280.6556701700,280.5368957500
"2001","7",mn,66.9150000000,-13.2330000000,"1",-899.0000000000,0.2578576207,0.2714696825,1.1514866352,0.6738470793,0.4228857756,0.6538963914,143.5895996100,114.5970077500,20.5999946590,16.0222187040,11.4444417950,14.4962930680,274.7115478500,274.6562194800,275.8475952100,277.0137634300,280.7090454100,280.6521606400
"2001","7",mn,66.9200000000,-13.3100000000,"1",-717.0000000000,0.2597827017,0.2732495368,1.0705780983,0.6799578071,0.4496594667,0.6907409430,152.8977356000,118.8695983900,21.2103652950,16.0222187040,11.5970344540,14.4962930680,274.7732238800,274.7456359900,275.8877258300,277.0639038100,280.7721557600,280.7585449200
"2001","7",mn,66.9200000000,-13.4010000000,"2",-630.0000000000,0.2637183964,0.2767925561,0.9537241459,0.7114992738,0.4789720774,0.7249295116,162.3584747300,121.4636764500,21.8207359310,16.1748104100,11.5970344540,14.4962930680,274.8422546400,274.8274536100,275.9147338900,277.1089782700,280.8427734400,280.8513488800
"2001","7",mn,66.9270000000,-13.6360000000,"1",-503.0000000000,0.2840962410,0.2736136913,0.9107632637,0.7587741613,0.4773999453,0.7558324933,190.4355011000,122.3792266800,23.3466606140,15.8696260450,11.9022188190,14.3437004090,275.0022888200,274.9541626000,275.9664611800,277.1780700700,280.9690856900,280.9934387200
"2001","7",mn,66.9420000000,-14.0920000000,"2",-254.0000000000,0.2731723785,0.2817070186,0.7453920245,1.0435624123,0.4313445687,0.6529676318,181.7377319300,136.7229309100,23.1940689090,15.2592554090,11.7496271130,13.7333297730,275.3465271000,275.0000305200,276.1170654300,277.2825012200,280.9523010300,281.1406250000
"2001","7",mn,66.9430000000,-14.1180000000,"1",-243.0000000000,0.2731723785,0.2817070186,0.7453920245,1.0435624123,0.4313445687,0.6529676318,181.7377319300,136.7229309100,23.1940689090,15.2592554090,11.7496271130,13.7333297730,275.3465271000,275.0000305200,276.1170654300,277.2825012200,280.9523010300,281.1406250000
"2001","7",mn,66.9430000000,-14.1180000000,"1",-243.0000000000,0.2731723785,0.2817070186,0.7453920245,1.0435624123,0.4313445687,0.6529676318,181.7377319300,136.7229309100,23.1940689090,15.2592554090,11.7496271130,13.7333297730,275.3465271000,275.0000305200,276.1170654300,277.2825012200,280.9523010300,281.1406250000
"2001","7",mn,66.9430000000,-14.1320000000,"1",-242.0000000000,0.2790736854,0.2822313905,0.7161845565,0.9917504191,0.4227702916,0.6713855267,181.1273651100,137.9436645500,23.0414752960,15.2592554090,11.7496271130,13.8859224320,275.3465271000,275.0000305200,276.1170654300,277.2825012200,280.9523010300,281.1406250000
"2001","7",mn,66.9440000000,-14.1880000000,"1",-235.0000000000,0.2790736854,0.2822313905,0.7161845565,0.9917504191,0.4227702916,0.6713855267,181.1273651100,137.9436645500,23.0414752960,15.2592554090,11.7496271130,13.8859224320,275.3947448700,274.9610595700,276.1241455100,277.3079528800,280.9627380400,281.1520690900
"2001","7",mn,66.9480000000,-14.3070000000,"1",-223.0000000000,0.2864250243,0.2845261991,0.7162390947,1.1449877024,0.3744268119,0.6764404178,189.0621795700,144.6577453600,22.7362899780,15.2592554090,11.7496271130,14.0385150910,275.4269104000,274.9254150400,276.1248168900,277.3325805700,280.9844970700,281.1636962900
"2001","7",mn,66.9500000000,-14.3740000000,"1",-220.0000000000,0.2864250243,0.2845261991,0.7162390947,1.1449877024,0.3744268119,0.6764404178,189.0621795700,144.6577453600,22.7362899780,15.2592554090,11.7496271130,14.0385150910,275.4502563500,274.8996276900,276.1196899400,277.3560180700,281.0180664100,281.1781311000
"2001","7",mn,66.9540000000,-14.4850000000,"7",-205.0000000000,0.2754301727,0.2772822082,0.6336553693,1.1228913069,0.3315567076,0.6332004070,196.5392150900,152.5925598100,22.7362899780,15.2592554090,11.7496271130,13.8859224320,275.4917602500,274.8886108400,276.1045837400,277.3805236800,281.1177978500,281.2193908700
"2001","7",mn,66.9550000000,-14.5120000000,"2",-209.0000000000,0.2754301727,0.2772822082,0.6336553693,1.1228913069,0.3315567076,0.6332004070,196.5392150900,152.5925598100,22.7362899780,15.2592554090,11.7496271130,13.8859224320,275.4917602500,274.8886108400,276.1045837400,277.3805236800,281.1177978500,281.2193908700
"2001","7",mn,66.9560000000,-14.5640000000,"1",-207.0000000000,0.2699486613,0.2710159719,0.6418260932,1.1098005772,0.3287716508,0.6323087812,193.1821746800,149.9984741200,22.7362899780,15.2592554090,11.5970344540,13.5807371140,275.5140686000,274.8986206100,276.1022644000,277.3701477100,281.1799621600,281.2406921400
"2001","7",mn,66.9570000000,-14.5950000000,"1",-208.0000000000,0.2699486613,0.2710159719,0.6418260932,1.1098005772,0.3287716508,0.6323087812,193.1821746800,149.9984741200,22.7362899780,15.2592554090,11.5970344540,13.5807371140,275.5140686000,274.8986206100,276.1022644000,277.3701477100,281.1799621600,281.2406921400
"2001","7",mn,66.9570000000,-14.5960000000,"1",-208.0000000000,0.2699486613,0.2710159719,0.6418260932,1.1098005772,0.3287716508,0.6323087812,193.1821746800,149.9984741200,22.7362899780,15.2592554090,11.5970344540,13.5807371140,275.5140686000,274.8986206100,276.1022644000,277.3701477100,281.1799621600,281.2406921400
"2001","7",mn,66.9580000000,-14.6080000000,"2",-207.0000000000,0.2699486613,0.2710159719,0.6418260932,1.1098005772,0.3287716508,0.6323087812,193.1821746800,149.9984741200,22.7362899780,15.2592554090,11.5970344540,13.5807371140,275.5140686000,274.8986206100,276.1022644000,277.3701477100,281.1799621600,281.2406921400
"2001","7",mn,66.9580000000,-14.6080000000,"2",-207.0000000000,0.2699486613,0.2710159719,0.6418260932,1.1098005772,0.3287716508,0.6323087812,193.1821746800,149.9984741200,22.7362899780,15.2592554090,11.5970344540,13.5807371140,275.5140686000,274.8986206100,276.1022644000,277.3701477100,281.1799621600,281.2406921400
"2001","7",mn,66.9600000000,-14.6840000000,"2",-197.0000000000,0.2638189793,0.2785249353,0.6933436990,1.3061408997,0.3681075275,0.6297211647,191.6562500000,154.2710723900,23.0414752960,15.1066627500,11.7496271130,13.2755517960,275.5376892100,274.9083862300,276.1022644000,277.3463134800,281.2475891100,281.2610778800
"2001","7",mn,66.9600000000,-14.6900000000,"3",-197.0000000000,0.2638189793,0.2785249353,0.6933436990,1.3061408997,0.3681075275,0.6297211647,191.6562500000,154.2710723900,23.0414752960,15.1066627500,11.7496271130,13.2755517960,275.5376892100,274.9083862300,276.1022644000,277.3463134800,281.2475891100,281.2610778800
"2001","7",mn,66.9760000000,-14.7150000000,"2",-192.0000000000,0.2622676492,0.2760995925,0.9015563130,1.2974225283,0.3744522035,0.6214865446,190.1303253200,153.5081024200,22.8888835910,15.1066627500,11.5970344540,13.1229600910,275.5376892100,274.9083862300,276.1022644000,277.3463134800,281.2475891100,281.2610778800
"2001","7",mn,66.9760000000,-14.7160000000,"1",-192.0000000000,0.2622676492,0.2760995925,0.9015563130,1.2974225283,0.3744522035,0.6214865446,190.1303253200,153.5081024200,22.8888835910,15.1066627500,11.5970344540,13.1229600910,275.5376892100,274.9083862300,276.1022644000,277.3463134800,281.2475891100,281.2610778800
"2001","7",mn,67.3790000000,-15.4230000000,"1",-615.0000000000,0.2569099069,0.2792484462,0.6178705096,0.7640910745,0.4684798718,0.9292979837,183.2636566200,105.4414520300,25.6355495450,15.2592554090,11.1392564770,11.9022188190,275.2538147000,274.4388427700,275.6670532200,277.0839233400,280.1607360800,281.0418090800
"2001","7",mn,67.5090000000,-15.6460000000,"4",-785.0000000000,0.2469056547,0.2695397437,0.3956521750,0.9300204516,0.4818064570,0.7504399419,152.1347808800,117.4962692300,22.5836982730,15.4118480680,10.8340711590,11.2918491360,275.0469970700,274.2320251500,275.4197692900,276.8171081500,279.5765075700,280.7912597700
"2001","7",mn,67.5420000000,-15.7040000000,"1",-804.0000000000,0.2521510422,0.2667728365,0.3553113043,0.8249903321,0.3762024939,0.6488146186,141.3007049600,119.9377517700,25.3303642270,14.8014774320,10.6814785000,11.2918491360,274.8046569800,274.0009155300,275.1835937500,276.4071960400,279.1249694800,280.5087890600
"2001","7",mn,67.5420000000,-15.7050000000,"2",-804.0000000000,0.2521510422,0.2667728365,0.3553113043,0.8249903321,0.3762024939,0.6488146186,141.3007049600,119.9377517700,25.3303642270,14.8014774320,10.6814785000,11.2918491360,274.8046569800,274.0009155300,275.1835937500,276.4071960400,279.1249694800,280.5087890600
"2001","7",mn,67.5430000000,-15.7060000000,"1",-804.0000000000,0.2521510422,0.2667728365,0.3553113043,0.8249903321,0.3762024939,0.6488146186,141.3007049600,119.9377517700,25.3303642270,14.8014774320,10.6814785000,11.2918491360,274.8046569800,274.0009155300,275.1835937500,276.4071960400,279.1249694800,280.5087890600
"2001","7",mn,67.8420000000,-17.8070000000,"1",-1088.0000000000,0.5181541443,0.2290046811,0.3185983896,0.5983654261,0.3286608458,0.4705571234,102.5421981800,50.8133201600,14.3437004090,11.7496271130,11.1392564770,11.2918491360,273.7653503400,273.8195800800,273.7209472700,275.0353088400,277.9970092800,279.0890502900
"2001","7",mn,67.7800000000,-17.8300000000,"1",-1071.0000000000,0.3568697870,0.2497425228,0.3011027575,0.6501525641,0.4111354649,0.4685580432,109.2562713600,66.0725784300,15.1066627500,12.6651821140,11.1392564770,11.5970344540,273.8039550800,273.8663635300,273.7423706100,275.0403442400,277.9889221200,279.0411377000
"2001","7",mn,67.7640000000,-17.8360000000,"1",-1073.0000000000,0.3568697870,0.2497425228,0.3011027575,0.6501525641,0.4111354649,0.4685580432,109.2562713600,66.0725784300,15.1066627500,12.6651821140,11.1392564770,11.5970344540,273.8548889200,274.0212707500,274.0714111300,275.3325500500,278.1134643600,279.1818847700
"2001","7",mn,67.7610000000,-17.8380000000,"1",-1073.0000000000,0.3568697870,0.2497425228,0.3011027575,0.6501525641,0.4111354649,0.4685580432,109.2562713600,66.0725784300,15.1066627500,12.6651821140,11.1392564770,11.5970344540,273.8548889200,274.0212707500,274.0714111300,275.3325500500,278.1134643600,279.1818847700
"2001","7",mn,67.7580000000,-17.8390000000,"1",-1075.0000000000,0.3568697870,0.2497425228,0.3011027575,0.6501525641,0.4111354649,0.4685580432,109.2562713600,66.0725784300,15.1066627500,12.6651821140,11.1392564770,11.5970344540,273.8548889200,274.0212707500,274.0714111300,275.3325500500,278.1134643600,279.1818847700
"2001","7",mn,67.7160000000,-17.8550000000,"1",-1074.0000000000,0.3568697870,0.2497425228,0.3011027575,0.6501525641,0.4111354649,0.4685580432,109.2562713600,66.0725784300,15.1066627500,12.6651821140,11.1392564770,11.5970344540,273.8548889200,274.0212707500,274.0714111300,275.3325500500,278.1134643600,279.1818847700
"2001","7",mn,67.7100000000,-17.8570000000,"1",-1071.0000000000,0.3568697870,0.2497425228,0.3011027575,0.6501525641,0.4111354649,0.4685580432,109.2562713600,66.0725784300,15.1066627500,12.6651821140,11.1392564770,11.5970344540,273.8548889200,274.0212707500,274.0714111300,275.3325500500,278.1134643600,279.1818847700
"2001","7",mn,67.6980000000,-17.8620000000,"1",-1068.0000000000,0.2370440215,0.2569169998,0.2577827871,0.6749816537,0.4646275044,0.4959761500,127.7199707000,76.6014633180,15.5644407270,13.2755517960,11.1392564770,11.5970344540,273.8548889200,274.0212707500,274.0714111300,275.3325500500,278.1134643600,279.1818847700
"2001","7",mn,67.6780000000,-17.8700000000,"1",-1069.0000000000,0.2370440215,0.2569169998,0.2577827871,0.6749816537,0.4646275044,0.4959761500,127.7199707000,76.6014633180,15.5644407270,13.2755517960,11.1392564770,11.5970344540,273.9354248000,274.2469787600,274.4698486300,275.6152954100,278.1801452600,279.2339477500
"2001","7",mn,67.6750000000,-17.8700000000,"1",-1067.0000000000,0.2370440215,0.2569169998,0.2577827871,0.6749816537,0.4646275044,0.4959761500,127.7199707000,76.6014633180,15.5644407270,13.2755517960,11.1392564770,11.5970344540,273.9354248000,274.2469787600,274.4698486300,275.6152954100,278.1801452600,279.2339477500
"2001","7",mn,67.6730000000,-17.8710000000,"2",-1067.0000000000,0.2370440215,0.2569169998,0.2577827871,0.6749816537,0.4646275044,0.4959761500,127.7199707000,76.6014633180,15.5644407270,13.2755517960,11.1392564770,11.5970344540,273.9354248000,274.2469787600,274.4698486300,275.6152954100,278.1801452600,279.2339477500
"2001","7",mn,67.6700000000,-17.8720000000,"2",-1064.0000000000,0.2370440215,0.2569169998,0.2577827871,0.6749816537,0.4646275044,0.4959761500,127.7199707000,76.6014633180,15.5644407270,13.2755517960,11.1392564770,11.5970344540,273.9354248000,274.2469787600,274.4698486300,275.6152954100,278.1801452600,279.2339477500
"2001","7",mn,67.6580000000,-17.8770000000,"1",-1057.0000000000,0.2379025370,0.2745525241,0.2702901065,0.6648014188,0.4519145191,0.4801504016,134.4340362500,69.7347946170,15.5644407270,13.2755517960,11.1392564770,11.7496271130,273.9354248000,274.2469787600,274.4698486300,275.6152954100,278.1801452600,279.2339477500
"2001","7",mn,67.6580000000,-17.8770000000,"1",-1057.0000000000,0.2379025370,0.2745525241,0.2702901065,0.6648014188,0.4519145191,0.4801504016,134.4340362500,69.7347946170,15.5644407270,13.2755517960,11.1392564770,11.7496271130,273.9354248000,274.2469787600,274.4698486300,275.6152954100,278.1801452600,279.2339477500
"2001","7",mn,67.6560000000,-17.8780000000,"1",-1053.0000000000,0.2379025370,0.2745525241,0.2702901065,0.6648014188,0.4519145191,0.4801504016,134.4340362500,69.7347946170,15.5644407270,13.2755517960,11.1392564770,11.7496271130,273.9354248000,274.2469787600,274.4698486300,275.6152954100,278.1801452600,279.2339477500
"2001","7",mn,67.6500000000,-17.8800000000,"1",-1047.0000000000,0.2379025370,0.2745525241,0.2702901065,0.6648014188,0.4519145191,0.4801504016,134.4340362500,69.7347946170,15.5644407270,13.2755517960,11.1392564770,11.7496271130,273.9354248000,274.2469787600,274.4698486300,275.6152954100,278.1801452600,279.2339477500
"2001","7",mn,67.3170000000,-14.6580000000,"1",-788.0000000000,0.2621484995,0.2870703042,0.5987758637,0.7219989300,0.5090939403,0.7869361043,156.7125549300,81.9421997070,25.3303642270,15.5644407270,11.2918491360,12.5125894550,274.9795837400,274.6207885700,275.5549316400,276.8666687000,280.3576355000,280.7854003900
"2001","7",mn,67.3370000000,-14.5890000000,"3",-890.0000000000,0.2615184188,0.2854664922,0.4705287516,0.6781386137,0.5017969608,0.8281754851,153.5081024200,80.4162750240,24.8725872040,15.8696260450,11.2918491360,12.3599967960,274.8071594200,274.5867919900,275.4416198700,276.7502136200,280.3598938000,280.7515869100
"2001","7",mn,67.3970000000,-14.3900000000,"1",-997.0000000000,0.2489839941,0.2400498986,0.3658747673,0.4800168872,0.3452956975,0.7555839419,124.9733047500,85.1466445920,22.7362899780,14.8014774320,10.9866638180,11.2918491360,273.9075622600,273.7994384800,274.4551391600,275.9304504400,279.6906738300,280.4122314500
"2001","7",mn,67.5610000000,-13.9430000000,"4",-1608.0000000000,0.3121386468,0.3552099466,0.4651320577,0.3209627867,0.1966952831,0.3347780407,83.7733154300,81.3318328860,24.8725872040,15.2592554090,10.6814785000,11.7496271130,272.8904418900,272.6572265600,273.4983825700,275.0644226100,278.3418884300,279.6625061000
"2001","7",mn,67.5460000000,-13.9090000000,"1",-1610.0000000000,0.3121386468,0.3552099466,0.4651320577,0.3209627867,0.1966952831,0.3347780407,83.7733154300,81.3318328860,24.8725872040,15.2592554090,10.6814785000,11.7496271130,272.8904418900,272.6572265600,273.4983825700,275.0644226100,278.3418884300,279.6625061000
"2001","7",mn,67.5510000000,-13.8720000000,"1",-1607.0000000000,0.3205182552,0.3490504623,0.4985764921,0.3103175461,0.1968046427,0.3387417495,86.6725692750,88.5036849980,24.5674018860,15.4118480680,10.6814785000,11.7496271130,272.8327331500,272.6429748500,273.4764404300,275.0760192900,278.3440856900,279.6417236300
"2001","7",mn,67.5570000000,-13.8530000000,"1",-1606.0000000000,0.3205182552,0.3490504623,0.4985764921,0.3103175461,0.1968046427,0.3387417495,86.6725692750,88.5036849980,24.5674018860,15.4118480680,10.6814785000,11.7496271130,272.8327331500,272.6429748500,273.4764404300,275.0760192900,278.3440856900,279.6417236300
"2001","7",mn,67.5600000000,-13.8380000000,"1",-1607.0000000000,0.3205182552,0.3490504623,0.4985764921,0.3103175461,0.1968046427,0.3387417495,86.6725692750,88.5036849980,24.5674018860,15.4118480680,10.6814785000,11.7496271130,272.8327331500,272.6429748500,273.4764404300,275.0760192900,278.3440856900,279.6417236300
